16:23:07.950246, 131.3411197626993
16:23:08.077005, 131.3411197626993
16:23:08.156430, 131.3411197626993
16:23:08.240020, 131.3411197626993
16:23:08.495194, 133.14887218045112
16:23:08.567007, 133.14887218045112
16:23:08.648583, 133.14887218045112
16:23:08.743139, 133.14887218045112
16:23:08.908163, 130.42744360902256
16:23:08.993275, 130.42744360902256
16:23:09.073369, 130.42744360902256
16:23:09.145877, 130.42744360902256
16:23:09.337551, 130.5984962406015
16:23:09.426049, 130.5984962406015
16:23:09.514601, 130.5984962406015
16:23:09.609454, 130.5984962406015
16:23:09.836725, 130.0280172413793
16:23:09.935301, 130.0280172413793
16:23:10.040959, 130.0280172413793
16:23:10.160319, 130.0280172413793
16:23:10.317699, 133.5621408045977
16:23:10.388795, 133.5621408045977
16:23:10.459644, 133.5621408045977
16:23:10.531745, 133.5621408045977
16:23:10.662285, 133.63908589440504
16:23:10.729764, 133.63908589440504
16:23:10.791721, 133.63908589440504
16:23:10.860291, 133.63908589440504
16:23:11.004119, 132.20238095238096
16:23:11.069999, 132.20238095238096
16:23:11.140507, 132.20238095238096
16:23:11.207509, 132.20238095238096
16:23:11.340053, 132.40659722222222
16:23:11.408043, 132.40659722222222
16:23:11.489554, 132.40659722222222
16:23:11.565238, 132.40659722222222
16:23:11.722468, 133.41887477313975
16:23:11.795974, 133.41887477313975
16:23:11.870499, 133.41887477313975
16:23:11.952236, 133.41887477313975
16:23:12.182419, 134.35676291793314
16:23:12.268998, 134.35676291793314
16:23:12.377569, 134.35676291793314
16:23:12.483150, 134.35676291793314
16:23:12.644724, 133.88542825361512
16:23:12.705204, 133.88542825361512
16:23:12.770720, 133.88542825361512
16:23:12.839373, 133.88542825361512
16:23:13.005431, 134.64900181488204
16:23:13.067940, 134.64900181488204
16:23:13.132941, 134.64900181488204
16:23:13.197449, 134.64900181488204
16:23:13.326485, 133.04402054292004
16:23:13.389055, 133.04402054292004
16:23:13.464571, 133.04402054292004
16:23:13.538825, 133.04402054292004
16:23:13.781579, 134.14655172413794
16:23:13.872799, 134.14655172413794
16:23:13.940305, 134.14655172413794
16:23:14.015746, 134.14655172413794
16:23:14.161551, 134.64779635258358
16:23:14.244456, 134.64779635258358
16:23:14.323871, 134.64779635258358
16:23:14.398481, 134.64779635258358
16:23:14.541049, 135.38248847926266
16:23:14.605181, 135.38248847926266
16:23:14.679029, 135.38248847926266
16:23:14.765247, 135.38248847926266
16:23:14.957147, 135.3169479090242
16:23:15.027646, 135.3169479090242
16:23:15.092671, 135.3169479090242
16:23:15.160197, 135.3169479090242
16:23:15.301759, 135.07488479262673
16:23:15.365107, 135.07488479262673
16:23:15.453324, 135.07488479262673
16:23:15.553034, 135.07488479262673
16:23:15.708267, 134.49305555555554
16:23:15.788891, 134.49305555555554
16:23:15.906751, 134.49305555555554
16:23:16.009107, 134.49305555555554
16:23:16.217867, 136.43693009118542
